C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:0
F4F0  A2 FF     LDX #$FF                        A:1B X:FF Y:FB P:E5 SP:FB CYC:24319
F4F2  A9 A5     LDA #$A5                        A:1B X:FF Y:FB P:E5 SP:FB CYC:24321
F4F4  8D 47 06  STA $0647 = 1B                  A:A5 X:FF Y:FB P:E5 SP:FB CYC:24323
F4F7  20 1D FB  JSR $FB1D                       A:A5 X:FF Y:FB P:E5 SP:FB CYC:24327
FB1D  24 01     BIT $01 = FF                    A:A5 X:FF Y:FB P:E5 SP:F9 CYC:24333
FB1F  18        CLC                             A:A5 X:FF Y:FB P:E5 SP:F9 CYC:24336
FB20  A9 B3     LDA #$B3                        A:A5 X:FF Y:FB P:E4 SP:F9 CYC:24338
FB22  60        RTS                             A:B3 X:FF Y:FB P:E4 SP:F9 CYC:24340
F4FA  5F 48 05 *SRE $0548,X @ 0647 = A5         A:B3 X:FF Y:FB P:E4 SP:FB CYC:24346
F4FD  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:24353
F4FE  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:24355
F4FF  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:24357
F500  EA        NOP                             A:E1 X:FF Y:FB P:E5 SP:FB CYC:24359
F501  20 23 FB  JSR $FB23                       A:E1 X:FF Y:FB P:E5 SP:FB CYC:24361
FB23  50 50     BVC $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC:24367
FB25  90 4E     BCC $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC:24369
FB27  10 4C     BPL $FB75                       A:E1 X:FF Y:FB P:E5 SP:F9 CYC:24371
FB29  C9 E1     CMP #$E1                        A:E1 X:FF Y:FB P:E5 SP:F9 CYC:24373
FB2B  D0 48     BNE $FB75                       A:E1 X:FF Y:FB P:67 SP:F9 CYC:24375
FB2D  60        RTS                             A:E1 X:FF Y:FB P:67 SP:F9 CYC:24377
F504  AD 47 06  LDA $0647 = 52                  A:E1 X:FF Y:FB P:67 SP:FB CYC:24383
F507  C9 52     CMP #$52                        A:52 X:FF Y:FB P:65 SP:FB CYC:24387
F509  F0 02     BEQ $F50D                       A:52 X:FF Y:FB P:67 SP:FB CYC:24389
F50D  C8        INY                             A:52 X:FF Y:FB P:67 SP:FB CYC:24391
F50E  A9 29     LDA #$29                        A:52 X:FF Y:FC P:E5 SP:FB CYC:24393
F510  8D 47 06  STA $0647 = 52                  A:29 X:FF Y:FC P:65 SP:FB CYC:24395
F513  20 2E FB  JSR $FB2E                       A:29 X:FF Y:FC P:65 SP:FB CYC:24399
FB2E  B8        CLV                             A:29 X:FF Y:FC P:65 SP:F9 CYC:24405
FB2F  18        CLC                             A:29 X:FF Y:FC P:25 SP:F9 CYC:24407
FB30  A9 42     LDA #$42                        A:29 X:FF Y:FC P:24 SP:F9 CYC:24409
FB32  60        RTS                             A:42 X:FF Y:FC P:24 SP:F9 CYC:24411
F516  5F 48 05 *SRE $0548,X @ 0647 = 29         A:42 X:FF Y:FC P:24 SP:FB CYC:24417
F519  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:24424
F51A  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:24426
F51B  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:24428
F51C  EA        NOP                             A:56 X:FF Y:FC P:25 SP:FB CYC:24430
F51D  20 33 FB  JSR $FB33                       A:56 X:FF Y:FC P:25 SP:FB CYC:24432
FB33  70 40     BVS $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:24438
FB35  F0 3E     BEQ $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:24440
FB37  30 3C     BMI $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:24442
FB39  90 3A     BCC $FB75                       A:56 X:FF Y:FC P:25 SP:F9 CYC:24444
FB3B  C9 56     CMP #$56                        A:56 X:FF Y:FC P:25 SP:F9 CYC:24446
FB3D  D0 36     BNE $FB75                       A:56 X:FF Y:FC P:27 SP:F9 CYC:24448
FB3F  60        RTS                             A:56 X:FF Y:FC P:27 SP:F9 CYC:24450
F520  AD 47 06  LDA $0647 = 14                  A:56 X:FF Y:FC P:27 SP:FB CYC:24456
F523  C9 14     CMP #$14                        A:14 X:FF Y:FC P:25 SP:FB CYC:24460
F525  F0 02     BEQ $F529                       A:14 X:FF Y:FC P:27 SP:FB CYC:24462
F529  C8        INY                             A:14 X:FF Y:FC P:27 SP:FB CYC:24464
F52A  A9 37     LDA #$37                        A:14 X:FF Y:FD P:A5 SP:FB CYC:24466
F52C  8D 47 06  STA $0647 = 14                  A:37 X:FF Y:FD P:25 SP:FB CYC:24468
F52F  20 40 FB  JSR $FB40                       A:37 X:FF Y:FD P:25 SP:FB CYC:24472
FB40  24 01     BIT $01 = FF                    A:37 X:FF Y:FD P:25 SP:F9 CYC:24478
FB42  38        SEC                             A:37 X:FF Y:FD P:E5 SP:F9 CYC:24481
FB43  A9 75     LDA #$75                        A:37 X:FF Y:FD P:E5 SP:F9 CYC:24483
FB45  60        RTS                             A:75 X:FF Y:FD P:65 SP:F9 CYC:24485
F532  5F 48 05 *SRE $0548,X @ 0647 = 37         A:75 X:FF Y:FD P:65 SP:FB CYC:24491
F535  EA        NOP                             A:6E X:FF Y:FD P:65 SP:FB CYC:24498
F536  EA        NOP                             A:6E X:FF Y:FD P:65 SP:FB CYC:24500
F537  EA        NOP                             A:6E X:FF Y:FD P:65 SP:FB CYC:24502
F538  EA        NOP                             A:6E X:FF Y:FD P:65 SP:FB CYC:24504
F539  20 46 FB  JSR $FB46                       A:6E X:FF Y:FD P:65 SP:FB CYC:24506
FB46  50 2D     BVC $FB75                       A:6E X:FF Y:FD P:65 SP:F9 CYC:24512
FB48  F0 2B     BEQ $FB75                       A:6E X:FF Y:FD P:65 SP:F9 CYC:24514
FB4A  30 29     BMI $FB75                       A:6E X:FF Y:FD P:65 SP:F9 CYC:24516
FB4C  90 27     BCC $FB75                       A:6E X:FF Y:FD P:65 SP:F9 CYC:24518
FB4E  C9 6E     CMP #$6E                        A:6E X:FF Y:FD P:65 SP:F9 CYC:24520
FB50  D0 23     BNE $FB75                       A:6E X:FF Y:FD P:67 SP:F9 CYC:24522
FB52  60        RTS                             A:6E X:FF Y:FD P:67 SP:F9 CYC:24524
F53C  AD 47 06  LDA $0647 = 1B                  A:6E X:FF Y:FD P:67 SP:FB CYC:24530
F53F  C9 1B     CMP #$1B                        A:1B X:FF Y:FD P:65 SP:FB CYC:24534
F541  F0 02     BEQ $F545                       A:1B X:FF Y:FD P:67 SP:FB CYC:24536
F545  60        RTS                             A:1B X:FF Y:FD P:67 SP:FB CYC:24538
C64A  A5 00     LDA $00 = 00                    A:1B X:FF Y:FD P:67 SP:FD CYC:24544
C64C  85 11     STA $11 = 00                    A:00 X:FF Y:FD P:67 SP:FD CYC:24547
C64E  A9 00     LDA #$00                        A:00 X:FF Y:FD P:67 SP:FD CYC:24550
C650  85 00     STA $00 = 00                    A:00 X:FF Y:FD P:67 SP:FD CYC:24552
C652  20 46 F5  JSR $F546                       A:00 X:FF Y:FD P:67 SP:FD CYC:24555
F546  A9 FF     LDA #$FF                        A:00 X:FF Y:FD P:67 SP:FB CYC:24561
F548  85 01     STA $01 = FF                    A:FF X:FF Y:FD P:E5 SP:FB CYC:24563
F54A  A0 01     LDY #$01                        A:FF X:FF Y:FD P:E5 SP:FB CYC:24566
F54C  A2 02     LDX #$02                        A:FF X:FF Y:01 P:65 SP:FB CYC:24568
F54E  A9 47     LDA #$47                        A:FF X:02 Y:01 P:65 SP:FB CYC:24570
F550  85 47     STA $47 = 1B                    A:47 X:02 Y:01 P:65 SP:FB CYC:24572
F552  A9 06     LDA #$06                        A:47 X:02 Y:01 P:65 SP:FB CYC:24575
F554  85 48     STA $48 = 06                    A:06 X:02 Y:01 P:65 SP:FB CYC:24577
F556  A9 A5     LDA #$A5                        A:06 X:02 Y:01 P:65 SP:FB CYC:24580
F558  8D 47 06  STA $0647 = 1B                  A:A5 X:02 Y:01 P:E5 SP:FB CYC:24582
F55B  20 E9 FA  JSR $FAE9                       A:A5 X:02 Y:01 P:E5 SP:FB CYC:24586
FAE9  24 01     BIT $01 = FF                    A:A5 X:02 Y:01 P:E5 SP:F9 CYC:24592
FAEB  18        CLC                             A:A5 X:02 Y:01 P:E5 SP:F9 CYC:24595
FAEC  A9 B2     LDA #$B2                        A:A5 X:02 Y:01 P:E4 SP:F9 CYC:24597
FAEE  60        RTS                             A:B2 X:02 Y:01 P:E4 SP:F9 CYC:24599
F55E  63 45    *RRA ($45,X) @ 47 = 0647 = A5    A:B2 X:02 Y:01 P:E4 SP:FB CYC:24605
F560  EA        NOP                             A:05 X:02 Y:01 P:25 SP:FB CYC:24613
F561  EA        NOP                             A:05 X:02 Y:01 P:25 SP:FB CYC:24615
F562  EA        NOP                             A:05 X:02 Y:01 P:25 SP:FB CYC:24617
F563  EA        NOP                             A:05 X:02 Y:01 P:25 SP:FB CYC:24619
F564  20 EF FA  JSR $FAEF                       A:05 X:02 Y:01 P:25 SP:FB CYC:24621
FAEF  70 2A     BVS $FB1B                       A:05 X:02 Y:01 P:25 SP:F9 CYC:24627
FAF1  90 28     BCC $FB1B                       A:05 X:02 Y:01 P:25 SP:F9 CYC:24629
FAF3  30 26     BMI $FB1B                       A:05 X:02 Y:01 P:25 SP:F9 CYC:24631
FAF5  C9 05     CMP #$05                        A:05 X:02 Y:01 P:25 SP:F9 CYC:24633
FAF7  D0 22     BNE $FB1B                       A:05 X:02 Y:01 P:27 SP:F9 CYC:24635
FAF9  60        RTS                             A:05 X:02 Y:01 P:27 SP:F9 CYC:24637
F567  AD 47 06  LDA $0647 = 52                  A:05 X:02 Y:01 P:27 SP:FB CYC:24643
F56A  C9 52     CMP #$52                        A:52 X:02 Y:01 P:25 SP:FB CYC:24647
F56C  F0 02     BEQ $F570                       A:52 X:02 Y:01 P:27 SP:FB CYC:24649
F570  C8        INY                             A:52 X:02 Y:01 P:27 SP:FB CYC:24651
F571  A9 29     LDA #$29                        A:52 X:02 Y:02 P:25 SP:FB CYC:24653
F573  8D 47 06  STA $0647 = 52                  A:29 X:02 Y:02 P:25 SP:FB CYC:24655
F576  20 FA FA  JSR $FAFA                       A:29 X:02 Y:02 P:25 SP:FB CYC:24659
FAFA  B8        CLV                             A:29 X:02 Y:02 P:25 SP:F9 CYC:24665
FAFB  18        CLC                             A:29 X:02 Y:02 P:25 SP:F9 CYC:24667
FAFC  A9 42     LDA #$42                        A:29 X:02 Y:02 P:24 SP:F9 CYC:24669
FAFE  60        RTS                             A:42 X:02 Y:02 P:24 SP:F9 CYC:24671
F579  63 45    *RRA ($45,X) @ 47 = 0647 = 29    A:42 X:02 Y:02 P:24 SP:FB CYC:24677
F57B  EA        NOP                             A:57 X:02 Y:02 P:24 SP:FB CYC:24685
F57C  EA        NOP                             A:57 X:02 Y:02 P:24 SP:FB CYC:24687
F57D  EA        NOP                             A:57 X:02 Y:02 P:24 SP:FB CYC:24689
F57E  EA        NOP                             A:57 X:02 Y:02 P:24 SP:FB CYC:24691
F57F  20 FF FA  JSR $FAFF                       A:57 X:02 Y:02 P:24 SP:FB CYC:24693
FAFF  70 1A     BVS $FB1B                       A:57 X:02 Y:02 P:24 SP:F9 CYC:24699
FB01  30 18     BMI $FB1B                       A:57 X:02 Y:02 P:24 SP:F9 CYC:24701
FB03  B0 16     BCS $FB1B                       A:57 X:02 Y:02 P:24 SP:F9 CYC:24703
FB05  C9 57     CMP #$57                        A:57 X:02 Y:02 P:24 SP:F9 CYC:24705
FB07  D0 12     BNE $FB1B                       A:57 X:02 Y:02 P:27 SP:F9 CYC:24707
FB09  60        RTS                             A:57 X:02 Y:02 P:27 SP:F9 CYC:24709
F582  AD 47 06  LDA $0647 = 14                  A:57 X:02 Y:02 P:27 SP:FB CYC:24715
F585  C9 14     CMP #$14                        A:14 X:02 Y:02 P:25 SP:FB CYC:24719
F587  F0 02     BEQ $F58B                       A:14 X:02 Y:02 P:27 SP:FB CYC:24721
F58B  C8        INY                             A:14 X:02 Y:02 P:27 SP:FB CYC:24723
F58C  A9 37     LDA #$37                        A:14 X:02 Y:03 P:25 SP:FB CYC:24725
F58E  8D 47 06  STA $0647 = 14                  A:37 X:02 Y:03 P:25 SP:FB CYC:24727
F591  20 0A FB  JSR $FB0A                       A:37 X:02 Y:03 P:25 SP:FB CYC:24731
FB0A  24 01     BIT $01 = FF                    A:37 X:02 Y:03 P:25 SP:F9 CYC:24737
FB0C  38        SEC                             A:37 X:02 Y:03 P:E5 SP:F9 CYC:24740
FB0D  A9 75     LDA #$75                        A:37 X:02 Y:03 P:E5 SP:F9 CYC:24742
FB0F  60        RTS                             A:75 X:02 Y:03 P:65 SP:F9 CYC:24744
F594  63 45    *RRA ($45,X) @ 47 = 0647 = 37    A:75 X:02 Y:03 P:65 SP:FB CYC:24750
F596  EA        NOP                             A:11 X:02 Y:03 P:25 SP:FB CYC:24758
F597  EA        NOP                             A:11 X:02 Y:03 P:25 SP:FB CYC:24760
F598  EA        NOP                             A:11 X:02 Y:03 P:25 SP:FB CYC:24762
F599  EA        NOP                             A:11 X:02 Y:03 P:25 SP:FB CYC:24764
F59A  20 10 FB  JSR $FB10                       A:11 X:02 Y:03 P:25 SP:FB CYC:24766
FB10  70 09     BVS $FB1B                       A:11 X:02 Y:03 P:25 SP:F9 CYC:24772
FB12  30 07     BMI $FB1B                       A:11 X:02 Y:03 P:25 SP:F9 CYC:24774
FB14  90 05     BCC $FB1B                       A:11 X:02 Y:03 P:25 SP:F9 CYC:24776
FB16  C9 11     CMP #$11                        A:11 X:02 Y:03 P:25 SP:F9 CYC:24778
FB18  D0 01     BNE $FB1B                       A:11 X:02 Y:03 P:27 SP:F9 CYC:24780
FB1A  60        RTS                             A:11 X:02 Y:03 P:27 SP:F9 CYC:24782
F59D  AD 47 06  LDA $0647 = 9B                  A:11 X:02 Y:03 P:27 SP:FB CYC:24788
F5A0  C9 9B     CMP #$9B                        A:9B X:02 Y:03 P:A5 SP:FB CYC:24792
F5A2  F0 02     BEQ $F5A6                       A:9B X:02 Y:03 P:27 SP:FB CYC:24794
F5A6  C8        INY                             A:9B X:02 Y:03 P:27 SP:FB CYC:24796
F5A7  A9 A5     LDA #$A5                        A:9B X:02 Y:04 P:25 SP:FB CYC:24798
F5A9  85 47     STA $47 = 47                    A:A5 X:02 Y:04 P:A5 SP:FB CYC:24800
F5AB  20 E9 FA  JSR $FAE9                       A:A5 X:02 Y:04 P:A5 SP:FB CYC:24803
FAE9  24 01     BIT $01 = FF                    A:A5 X:02 Y:04 P:A5 SP:F9 CYC:24809
FAEB  18        CLC                             A:A5 X:02 Y:04 P:E5 SP:F9 CYC:24812
FAEC  A9 B2     LDA #$B2                        A:A5 X:02 Y:04 P:E4 SP:F9 CYC:24814
FAEE  60        RTS                             A:B2 X:02 Y:04 P:E4 SP:F9 CYC:24816
F5AE  67 47    *RRA $47 = A5                    A:B2 X:02 Y:04 P:E4 SP:FB CYC:24822
F5B0  EA        NOP                             A:05 X:02 Y:04 P:25 SP:FB CYC:24827
F5B1  EA        NOP                             A:05 X:02 Y:04 P:25 SP:FB CYC:24829
F5B2  EA        NOP                             A:05 X:02 Y:04 P:25 SP:FB CYC:24831
F5B3  EA        NOP                             A:05 X:02 Y:04 P:25 SP:FB CYC:24833
F5B4  20 EF FA  JSR $FAEF                       A:05 X:02 Y:04 P:25 SP:FB CYC:24835
FAEF  70 2A     BVS $FB1B                       A:05 X:02 Y:04 P:25 SP:F9 CYC:24841
FAF1  90 28     BCC $FB1B                       A:05 X:02 Y:04 P:25 SP:F9 CYC:24843
FAF3  30 26     BMI $FB1B                       A:05 X:02 Y:04 P:25 SP:F9 CYC:24845
FAF5  C9 05     CMP #$05                        A:05 X:02 Y:04 P:25 SP:F9 CYC:24847
FAF7  D0 22     BNE $FB1B                       A:05 X:02 Y:04 P:27 SP:F9 CYC:24849
FAF9  60        RTS                             A:05 X:02 Y:04 P:27 SP:F9 CYC:24851
F5B7  A5 47     LDA $47 = 52                    A:05 X:02 Y:04 P:27 SP:FB CYC:24857
F5B9  C9 52     CMP #$52                        A:52 X:02 Y:04 P:25 SP:FB CYC:24860
F5BB  F0 02     BEQ $F5BF                       A:52 X:02 Y:04 P:27 SP:FB CYC:24862
F5BF  C8        INY                             A:52 X:02 Y:04 P:27 SP:FB CYC:24864
F5C0  A9 29     LDA #$29                        A:52 X:02 Y:05 P:25 SP:FB CYC:24866
F5C2  85 47     STA $47 = 52                    A:29 X:02 Y:05 P:25 SP:FB CYC:24868
F5C4  20 FA FA  JSR $FAFA                       A:29 X:02 Y:05 P:25 SP:FB CYC:24871
FAFA  B8        CLV                             A:29 X:02 Y:05 P:25 SP:F9 CYC:24877
FAFB  18        CLC                             A:29 X:02 Y:05 P:25 SP:F9 CYC:24879
FAFC  A9 42     LDA #$42                        A:29 X:02 Y:05 P:24 SP:F9 CYC:24881
FAFE  60        RTS                             A:42 X:02 Y:05 P:24 SP:F9 CYC:24883
F5C7  67 47    *RRA $47 = 29                    A:42 X:02 Y:05 P:24 SP:FB CYC:24889
F5C9  EA        NOP                             A:57 X:02 Y:05 P:24 SP:FB CYC:24894
F5CA  EA        NOP                             A:57 X:02 Y:05 P:24 SP:FB CYC:24896
F5CB  EA        NOP                             A:57 X:02 Y:05 P:24 SP:FB CYC:24898
F5CC  EA        NOP                             A:57 X:02 Y:05 P:24 SP:FB CYC:24900
F5CD  20 FF FA  JSR $FAFF                       A:57 X:02 Y:05 P:24 SP:FB CYC:24902
FAFF  70 1A     BVS $FB1B                       A:57 X:02 Y:05 P:24 SP:F9 CYC:24908
FB01  30 18     BMI $FB1B                       A:57 X:02 Y:05 P:24 SP:F9 CYC:24910
FB03  B0 16     BCS $FB1B                       A:57 X:02 Y:05 P:24 SP:F9 CYC:24912
FB05  C9 57     CMP #$57                        A:57 X:02 Y:05 P:24 SP:F9 CYC:24914
FB07  D0 12     BNE $FB1B                       A:57 X:02 Y:05 P:27 SP:F9 CYC:24916
FB09  60        RTS                             A:57 X:02 Y:05 P:27 SP:F9 CYC:24918
F5D0  A5 47     LDA $47 = 14                    A:57 X:02 Y:05 P:27 SP:FB CYC:24924
F5D2  C9 14     CMP #$14                        A:14 X:02 Y:05 P:25 SP:FB CYC:24927
F5D4  F0 02     BEQ $F5D8                       A:14 X:02 Y:05 P:27 SP:FB CYC:24929
F5D8  C8        INY                             A:14 X:02 Y:05 P:27 SP:FB CYC:24931
F5D9  A9 37     LDA #$37                        A:14 X:02 Y:06 P:25 SP:FB CYC:24933
F5DB  85 47     STA $47 = 14                    A:37 X:02 Y:06 P:25 SP:FB CYC:24935
F5DD  20 0A FB  JSR $FB0A                       A:37 X:02 Y:06 P:25 SP:FB CYC:24938
FB0A  24 01     BIT $01 = FF                    A:37 X:02 Y:06 P:25 SP:F9 CYC:24944
FB0C  38        SEC                             A:37 X:02 Y:06 P:E5 SP:F9 CYC:24947
FB0D  A9 75     LDA #$75                        A:37 X:02 Y:06 P:E5 SP:F9 CYC:24949
FB0F  60        RTS                             A:75 X:02 Y:06 P:65 SP:F9 CYC:24951
F5E0  67 47    *RRA $47 = 37                    A:75 X:02 Y:06 P:65 SP:FB CYC:24957
F5E2  EA        NOP                             A:11 X:02 Y:06 P:25 SP:FB CYC:24962
F5E3  EA        NOP                             A:11 X:02 Y:06 P:25 SP:FB CYC:24964
F5E4  EA        NOP                             A:11 X:02 Y:06 P:25 SP:FB CYC:24966
F5E5  EA        NOP                             A:11 X:02 Y:06 P:25 SP:FB CYC:24968
F5E6  20 10 FB  JSR $FB10                       A:11 X:02 Y:06 P:25 SP:FB CYC:24970
FB10  70 09     BVS $FB1B                       A:11 X:02 Y:06 P:25 SP:F9 CYC:24976
FB12  30 07     BMI $FB1B                       A:11 X:02 Y:06 P:25 SP:F9 CYC:24978
FB14  90 05     BCC $FB1B                       A:11 X:02 Y:06 P:25 SP:F9 CYC:24980
FB16  C9 11     CMP #$11                        A:11 X:02 Y:06 P:25 SP:F9 CYC:24982
FB18  D0 01     BNE $FB1B                       A:11 X:02 Y:06 P:27 SP:F9 CYC:24984
FB1A  60        RTS                             A:11 X:02 Y:06 P:27 SP:F9 CYC:24986
F5E9  A5 47     LDA $47 = 9B                    A:11 X:02 Y:06 P:27 SP:FB CYC:24992
F5EB  C9 9B     CMP #$9B                        A:9B X:02 Y:06 P:A5 SP:FB CYC:24995
F5ED  F0 02     BEQ $F5F1                       A:9B X:02 Y:06 P:27 SP:FB CYC:24997
F5F1  C8        INY                             A:9B X:02 Y:06 P:27 SP:FB CYC:24999
F5F2  A9 A5     LDA #$A5                        A:9B X:02 Y:07 P:25 SP:FB CYC:25001
F5F4  8D 47 06  STA $0647 = 9B                  A:A5 X:02 Y:07 P:A5 SP:FB CYC:25003
F5F7  20 E9 FA  JSR $FAE9                       A:A5 X:02 Y:07 P:A5 SP:FB CYC:25007
FAE9  24 01     BIT $01 = FF                    A:A5 X:02 Y:07 P:A5 SP:F9 CYC:25013
FAEB  18        CLC                             A:A5 X:02 Y:07 P:E5 SP:F9 CYC:25016
FAEC  A9 B2     LDA #$B2                        A:A5 X:02 Y:07 P:E4 SP:F9 CYC:25018
FAEE  60        RTS                             A:B2 X:02 Y:07 P:E4 SP:F9 CYC:25020
F5FA  6F 47 06 *RRA $0647 = A5                  A:B2 X:02 Y:07 P:E4 SP:FB CYC:25026
F5FD  EA        NOP                             A:05 X:02 Y:07 P:25 SP:FB CYC:25032
F5FE  EA        NOP                             A:05 X:02 Y:07 P:25 SP:FB CYC:25034
F5FF  EA        NOP                             A:05 X:02 Y:07 P:25 SP:FB CYC:25036
F600  EA        NOP                             A:05 X:02 Y:07 P:25 SP:FB CYC:25038
F601  20 EF FA  JSR $FAEF                       A:05 X:02 Y:07 P:25 SP:FB CYC:25040
FAEF  70 2A     BVS $FB1B                       A:05 X:02 Y:07 P:25 SP:F9 CYC:25046
FAF1  90 28     BCC $FB1B                       A:05 X:02 Y:07 P:25 SP:F9 CYC:25048
FAF3  30 26     BMI $FB1B                       A:05 X:02 Y:07 P:25 SP:F9 CYC:25050
FAF5  C9 05     CMP #$05                        A:05 X:02 Y:07 P:25 SP:F9 CYC:25052
FAF7  D0 22     BNE $FB1B                       A:05 X:02 Y:07 P:27 SP:F9 CYC:25054
FAF9  60        RTS                             A:05 X:02 Y:07 P:27 SP:F9 CYC:25056
F604  AD 47 06  LDA $0647 = 52                  A:05 X:02 Y:07 P:27 SP:FB CYC:25062
F607  C9 52     CMP #$52                        A:52 X:02 Y:07 P:25 SP:FB CYC:25066
F609  F0 02     BEQ $F60D                       A:52 X:02 Y:07 P:27 SP:FB CYC:25068
F60D  C8        INY                             A:52 X:02 Y:07 P:27 SP:FB CYC:25070
F60E  A9 29     LDA #$29                        A:52 X:02 Y:08 P:25 SP:FB CYC:25072
F610  8D 47 06  STA $0647 = 52                  A:29 X:02 Y:08 P:25 SP:FB CYC:25074
F613  20 FA FA  JSR $FAFA                       A:29 X:02 Y:08 P:25 SP:FB CYC:25078
FAFA  B8        CLV                             A:29 X:02 Y:08 P:25 SP:F9 CYC:25084
FAFB  18        CLC                             A:29 X:02 Y:08 P:25 SP:F9 CYC:25086
FAFC  A9 42     LDA #$42                        A:29 X:02 Y:08 P:24 SP:F9 CYC:25088
FAFE  60        RTS                             A:42 X:02 Y:08 P:24 SP:F9 CYC:25090
F616  6F 47 06 *RRA $0647 = 29                  A:42 X:02 Y:08 P:24 SP:FB CYC:25096
F619  EA        NOP                             A:57 X:02 Y:08 P:24 SP:FB CYC:25102
F61A  EA        NOP                             A:57 X:02 Y:08 P:24 SP:FB CYC:25104
F61B  EA        NOP                             A:57 X:02 Y:08 P:24 SP:FB CYC:25106
F61C  EA        NOP                             A:57 X:02 Y:08 P:24 SP:FB CYC:25108
F61D  20 FF FA  JSR $FAFF                       A:57 X:02 Y:08 P:24 SP:FB CYC:25110
FAFF  70 1A     BVS $FB1B                       A:57 X:02 Y:08 P:24 SP:F9 CYC:25116
FB01  30 18     BMI $FB1B                       A:57 X:02 Y:08 P:24 SP:F9 CYC:25118
FB03  B0 16     BCS $FB1B                       A:57 X:02 Y:08 P:24 SP:F9 CYC:25120
FB05  C9 57     CMP #$57                        A:57 X:02 Y:08 P:24 SP:F9 CYC:25122
FB07  D0 12     BNE $FB1B                       A:57 X:02 Y:08 P:27 SP:F9 CYC:25124
FB09  60        RTS                             A:57 X:02 Y:08 P:27 SP:F9 CYC:25126
F620  AD 47 06  LDA $0647 = 14                  A:57 X:02 Y:08 P:27 SP:FB CYC:25132
F623  C9 14     CMP #$14                        A:14 X:02 Y:08 P:25 SP:FB CYC:25136
F625  F0 02     BEQ $F629                       A:14 X:02 Y:08 P:27 SP:FB CYC:25138
F629  C8        INY                             A:14 X:02 Y:08 P:27 SP:FB CYC:25140
F62A  A9 37     LDA #$37                        A:14 X:02 Y:09 P:25 SP:FB CYC:25142
F62C  8D 47 06  STA $0647 = 14                  A:37 X:02 Y:09 P:25 SP:FB CYC:25144
F62F  20 0A FB  JSR $FB0A                       A:37 X:02 Y:09 P:25 SP:FB CYC:25148
FB0A  24 01     BIT $01 = FF                    A:37 X:02 Y:09 P:25 SP:F9 CYC:25154
FB0C  38        SEC                             A:37 X:02 Y:09 P:E5 SP:F9 CYC:25157
FB0D  A9 75     LDA #$75                        A:37 X:02 Y:09 P:E5 SP:F9 CYC:25159
FB0F  60        RTS                             A:75 X:02 Y:09 P:65 SP:F9 CYC:25161
F632  6F 47 06 *RRA $0647 = 37                  A:75 X:02 Y:09 P:65 SP:FB CYC:25167
F635  EA        NOP                             A:11 X:02 Y:09 P:25 SP:FB CYC:25173
F636  EA        NOP                             A:11 X:02 Y:09 P:25 SP:FB CYC:25175
F637  EA        NOP                             A:11 X:02 Y:09 P:25 SP:FB CYC:25177
F638  EA        NOP                             A:11 X:02 Y:09 P:25 SP:FB CYC:25179
F639  20 10 FB  JSR $FB10                       A:11 X:02 Y:09 P:25 SP:FB CYC:25181
FB10  70 09     BVS $FB1B                       A:11 X:02 Y:09 P:25 SP:F9 CYC:25187
FB12  30 07     BMI $FB1B                       A:11 X:02 Y:09 P:25 SP:F9 CYC:25189
FB14  90 05     BCC $FB1B                       A:11 X:02 Y:09 P:25 SP:F9 CYC:25191
FB16  C9 11     CMP #$11                        A:11 X:02 Y:09 P:25 SP:F9 CYC:25193
FB18  D0 01     BNE $FB1B                       A:11 X:02 Y:09 P:27 SP:F9 CYC:25195
FB1A  60        RTS                             A:11 X:02 Y:09 P:27 SP:F9 CYC:25197
F63C  AD 47 06  LDA $0647 = 9B                  A:11 X:02 Y:09 P:27 SP:FB CYC:25203
F63F  C9 9B     CMP #$9B                        A:9B X:02 Y:09 P:A5 SP:FB CYC:25207
F641  F0 02     BEQ $F645                       A:9B X:02 Y:09 P:27 SP:FB CYC:25209
F645  A9 A5     LDA #$A5                        A:9B X:02 Y:09 P:27 SP:FB CYC:25211
F647  8D 47 06  STA $0647 = 9B                  A:A5 X:02 Y:09 P:A5 SP:FB CYC:25213
F64A  A9 48     LDA #$48                        A:A5 X:02 Y:09 P:A5 SP:FB CYC:25217
F64C  85 45     STA $45 = 48                    A:48 X:02 Y:09 P:25 SP:FB CYC:25219
F64E  A9 05     LDA #$05                        A:48 X:02 Y:09 P:25 SP:FB CYC:25222
F650  85 46     STA $46 = 05                    A:05 X:02 Y:09 P:25 SP:FB CYC:25224
F652  A0 FF     LDY #$FF                        A:05 X:02 Y:09 P:25 SP:FB CYC:25227
